Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W-sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m-s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
244,Biggs,Sacramento Valley,06-09-23,160,6.96,H,0, ,332, ,0,R,27.9, ,14.1, ,20.8, ,1,H,0,H,,R,,I,2.4, ,210.1, ,22.7, 
244,Biggs,Sacramento Valley,06-10-23,161,6.27, ,0, ,302, ,0.7,Y,27.3, ,12.3, ,20.6, ,88, ,0, ,28,Y,1.5,Y,1.7, ,144.9, ,22.1, 
244,Biggs,Sacramento Valley,06-11-23,162,6.43, ,0.3, ,321, ,0.9, ,29.4, ,15.3, ,22.1, ,100, ,0, ,32, ,4.7, ,2, ,168.9, ,22.3, 
244,Biggs,Sacramento Valley,06-12-23,163,5.72, ,0, ,251, ,0.7,Y,25.8, ,15, ,19.9, ,97, ,0, ,29,Y,1.2,Y,2.4, ,203.5, ,21.9, 
244,Biggs,Sacramento Valley,6-13-2023,164,6.43, ,0, ,323, ,0.8, ,28.8, ,14, ,22, ,100, ,0, ,29, ,3.4, ,2, ,171.6, ,21.6, 
244,Biggs,Sacramento Valley,6-14-2023,165,6.36, ,0, ,309, ,0.5,Y,30.5, ,15.2, ,23.7, ,100, ,0, ,17,Y,-2.5,Y,1.4, ,121.3, ,21.9, 
244,Biggs,Sacramento Valley,6-15-2023,166,6.73, ,0, ,352, ,1.1, ,34.2, ,16.9, ,24.4, ,98, ,0, ,36, ,8.2, ,1.3, ,113.7, ,22.5, 
244,Biggs,Sacramento Valley,6-16-2023,167,7.48, ,0, ,358, ,0.1,R,34.7, ,16.7, ,26.4, ,90, ,0, ,,R,,I,2.5, ,219, ,22.4, 
244,Biggs,Sacramento Valley,6-17-2023,168,7.69, ,0, ,324, ,0.7, ,30.7, ,16.3, ,23.5, ,97, ,0, ,25, ,2.5, ,2.6, ,225, ,22.3, 
244,Biggs,Sacramento Valley,6-18-2023,169,7.64, ,0, ,353, ,0.1,R,29.4, ,15.3, ,22.1, ,18, ,0, ,,R,,I,2.8, ,239, ,22.2, 
244,Biggs,Sacramento Valley,6-19-2023,170,6.39, ,0, ,357, ,0,R,25, ,11.8, ,17.5, ,5, ,0, ,,R,,I,2.6, ,228.3, ,20.9, 
244,Biggs,Sacramento Valley,6-20-2023,171,5.8, ,0, ,361, ,0,R,26.7, ,10.1,Y,17.7, ,1,H,0,H,,R,,I,1.9, ,162.9, ,19.9, 
244,Biggs,Sacramento Valley,6-21-2023,172,6.11, ,0, ,360, ,0.6,Y,30.1, ,9.1,Y,19.9, ,64, ,0, ,26,Y,-0.4,Y,1.1, ,97.6, ,19.5,Y
244,Biggs,Sacramento Valley,6-22-2023,173,5.74,H,0, ,252, ,0,R,26.9, ,13.7, ,19.6, ,2,H,0,H,,R,,I,2.1, ,183.7, ,19.7,Y
244,Biggs,Sacramento Valley,6-23-2023,174,6.49, ,0, ,346, ,0,R,26.2, ,12.8, ,19.3, ,0,H,0,H,,R,,I,2.3, ,201.4, ,20,Y
244,Biggs,Sacramento Valley,6-24-2023,175,6.55, ,0, ,327, ,0,R,27.8, ,13.3, ,20.3, ,2, ,0, ,,R,,I,2.1, ,177.8, ,20.5, 
244,Biggs,Sacramento Valley,6-25-2023,176,6.41, ,0, ,342, ,0.6,Y,28.5, ,12.5, ,19.8, ,77, ,0, ,27,Y,0.5,Y,1.8, ,159.6, ,20.4, 
244,Biggs,Sacramento Valley,6-26-2023,177,6.06,H,0.1, ,431,R,0.1,R,28.7, ,18.2, ,24, ,13,H,0,H,,R,,I,1.7, ,149.1, ,20.4,Y
244,Biggs,Sacramento Valley,6-27-2023,178,6.5,H,0, ,422,R,1.8,H,29.7, ,19, ,25.3,H,76,H,0,H,56, ,15.9, ,1.5, ,127.7, ,20.7, 
244,Biggs,Sacramento Valley,6-28-2023,179,6.41, ,0, ,348, ,1.9, ,31.6, ,14, ,23.3, ,86, ,46, ,65, ,16.5, ,1.5, ,129.3, ,20.8, 
244,Biggs,Sacramento Valley,6-29-2023,180,6.95, ,0, ,349, ,2, ,37.2, ,15.1, ,26.8, ,90, ,29, ,57, ,17.6, ,1.4, ,120.7, ,21.4, 
244,Biggs,Sacramento Valley,6-30-2023,181,6.84, ,0, ,349, ,2.3, ,36.7, ,18.3, ,27.8, ,93, ,39, ,61, ,19.6, ,1.2, ,100.9, ,22.2, 
244,Biggs,Sacramento Valley,07-01-23,182,7.09,R,0, ,346, ,2.3, ,38.8, ,19.5, ,29.9, ,89, ,32, ,55, ,19.8, ,1, ,85.8, ,22.7, 
244,Biggs,Sacramento Valley,07-02-23,183,7.06, ,0, ,350, ,2.3, ,39.4, ,20.5, ,30, ,84, ,36, ,54, ,19.8, ,1.1, ,93.1, ,23.2, 
244,Biggs,Sacramento Valley,07-03-23,184,7.32, ,0, ,347, ,1.9, ,35.4, ,20.7, ,27.9, ,69, ,36, ,49, ,16.3, ,1.8, ,154.1, ,23.2, 
244,Biggs,Sacramento Valley,07-04-23,185,6.76, ,0, ,349, ,1.7, ,32.1, ,15.5, ,24.5, ,78, ,42, ,55, ,14.9, ,1.7, ,145.7, ,22.7, 
244,Biggs,Sacramento Valley,07-05-23,186,6.62, ,0, ,343, ,1.7, ,30.8, ,15.6, ,23.3, ,83, ,46, ,59, ,14.9, ,1.9, ,164.9, ,22.3, 
244,Biggs,Sacramento Valley,07-06-23,187,6.41, ,0, ,348, ,1.6, ,30.3, ,13.4, ,22.1, ,85, ,43, ,62, ,14.4, ,1.8, ,155.6, ,21.9, 
244,Biggs,Sacramento Valley,07-07-23,188,6.35, ,0, ,341, ,1.7, ,29.4, ,13.8, ,21.8, ,87, ,48, ,63, ,14.6, ,1.9, ,162.3, ,21.7, 
244,Biggs,Sacramento Valley,07-08-23,189,6.34, ,0, ,348, ,1.6, ,30.2, ,12.6, ,21.8, ,88, ,48, ,62, ,14.2, ,1.8, ,154.6, ,22.6, 
244,Biggs,Sacramento Valley,07-09-23,190,6.13, ,0, ,350, ,1.5, ,26.9, ,12.6, ,19.5, ,86, ,51, ,65, ,12.8, ,2.4, ,205.1, ,23.1, 
244,Biggs,Sacramento Valley,07-10-23,191,6.09, ,0, ,350, ,1.7, ,32.7, ,11.6, ,21.9, ,91, ,40, ,64, ,14.8, ,1.1, ,90.8, ,22.9, 
244,Biggs,Sacramento Valley,07-11-23,192,6.71, ,0, ,349, ,1.7, ,33.7, ,14.7, ,25.3, ,88, ,32, ,53, ,15, ,1.2, ,102.2, ,22.7, 
244,Biggs,Sacramento Valley,07-12-23,193,6.98, ,0, ,353, ,1.6, ,33.6, ,18.2, ,25.6, ,68, ,30, ,48, ,13.9, ,1.7, ,150.8, ,22.6, 
244,Biggs,Sacramento Valley,7-13-2023,194,6.44, ,0, ,342, ,2, ,37.4, ,14.7, ,25.6, ,90, ,38, ,60, ,17.2, ,1, ,89.8, ,23.3, 
244,Biggs,Sacramento Valley,7-14-2023,195,6.69, ,0, ,350, ,2, ,39.7, ,16, ,27.5, ,90, ,31, ,55, ,17.7, ,1, ,87.9, ,24, 
244,Biggs,Sacramento Valley,7-15-2023,196,6.75, ,0, ,342, ,2.4, ,40.8, ,18.6, ,29.3, ,89, ,34, ,59, ,20.3, ,1, ,89.2, ,24.6, 
244,Biggs,Sacramento Valley,7-16-2023,197,6.81, ,0, ,315, ,2.3, ,40, ,19.9, ,30.3, ,94, ,32, ,54, ,19.9, ,1.2, ,101.7, ,25.2, 
244,Biggs,Sacramento Valley,7-17-2023,198,7.33, ,0, ,334, ,2.1, ,36.3, ,22.4, ,29.5, ,66, ,35, ,50, ,18.1, ,1.9, ,162.5, ,25.7, 
244,Biggs,Sacramento Valley,7-18-2023,199,6.88, ,0, ,344, ,1.8, ,33.5, ,16.4, ,25.4, ,80, ,35, ,55, ,15.8, ,1.9, ,160.9, ,25.3, 
244,Biggs,Sacramento Valley,7-19-2023,200,6.48, ,0, ,343, ,1.8, ,34.7, ,12.8, ,24.7, ,91, ,39, ,58, ,15.8, ,1.4, ,116.8, ,24.8, 
244,Biggs,Sacramento Valley,7-20-2023,201,6.48, ,0, ,343, ,2, ,38.5, ,15, ,26.4, ,93, ,31, ,59, ,17.7, ,1, ,84.3, ,24.9, 
244,Biggs,Sacramento Valley,7-21-2023,202,6.66, ,0, ,341, ,2.2, ,38.6, ,16.9, ,28.1, ,90, ,35, ,57, ,18.8, ,1.1, ,98.8, ,25.3, 
244,Biggs,Sacramento Valley,7-22-2023,203,6.71, ,0, ,332, ,2.2, ,38, ,18.8, ,28.7, ,92, ,34, ,55, ,18.8, ,1.2, ,101.3, ,25, 
244,Biggs,Sacramento Valley,7-23-2023,204,6.45, ,0, ,306, ,2.1, ,36.1, ,20.6, ,28.4, ,86, ,34, ,54, ,18.1, ,1.8, ,151.3, ,25.6, 
244,Biggs,Sacramento Valley,7-24-2023,205,6.36, ,0, ,335, ,1.7, ,32.2, ,16.3, ,24.3, ,77, ,39, ,58, ,15.4, ,1.9, ,164.1, ,25.1, 
244,Biggs,Sacramento Valley,7-25-2023,206,6.29, ,0, ,342, ,1.8, ,34.1, ,14.1, ,25.1, ,89, ,36, ,55, ,15.5, ,1.2, ,102, ,24.7, 
244,Biggs,Sacramento Valley,7-26-2023,207,6.55, ,0, ,334, ,1.8, ,33.3, ,15.1, ,24.9, ,91, ,40, ,57, ,15.8, ,1.6, ,139, ,24.6, 
244,Biggs,Sacramento Valley,7-27-2023,208,6.23, ,0, ,329, ,1.8, ,31.7, ,15.7, ,23.5, ,87, ,47, ,63, ,16, ,1.8, ,158.2, ,24.5, 
244,Biggs,Sacramento Valley,7-28-2023,209,6.18, ,0, ,331, ,1.7, ,31.9, ,13.5, ,23.5, ,86, ,43, ,58, ,14.8, ,1.7, ,143.9, ,24.2, 
244,Biggs,Sacramento Valley,7-29-2023,210,6.51, ,0, ,335, ,1.5, ,32.9, ,14.1, ,23.9, ,84, ,33, ,51, ,13.1, ,1.9, ,160.3, ,24.1, 
244,Biggs,Sacramento Valley,7-30-2023,211,6.38, ,0, ,335, ,1.5, ,33.7, ,12.9, ,24, ,83, ,28, ,51, ,13.2, ,1.5, ,133.5, ,23.8, 
244,Biggs,Sacramento Valley,7-31-2023,212,6.24, ,0, ,335, ,1.5, ,34.2, ,12.2, ,24.3, ,89, ,34, ,49, ,13, ,1.2, ,106.5, ,23.6, 
244,Biggs,Sacramento Valley,08-01-23,213,5.72, ,0, ,309, ,1.7, ,32, ,13.2, ,23.3, ,94, ,36, ,58, ,14.5, ,1.4, ,116.8, ,23.7, 
244,Biggs,Sacramento Valley,08-02-23,214,5.88, ,0, ,325, ,1.6, ,29.4, ,12.6, ,21.4, ,89, ,46, ,64, ,14.3, ,1.8, ,154.1, ,23.3, 
244,Biggs,Sacramento Valley,08-03-23,215,5.72, ,0, ,320, ,1.7, ,29, ,13.7, ,21.2, ,87, ,49, ,66, ,14.6, ,1.7, ,147.4, ,22.9, 
244,Biggs,Sacramento Valley,08-04-23,216,5.89, ,0, ,316, ,1.9, ,31.5, ,14, ,23.6, ,94, ,44, ,65, ,16.5, ,1.3, ,116.6, ,23.1, 
244,Biggs,Sacramento Valley,08-05-23,217,6.1, ,0, ,379,R,2.2, ,40.4, ,21.5, ,30.6, ,91, ,30, ,50, ,19, ,1.3, ,110.2, ,24, 
244,Biggs,Sacramento Valley,08-06-23,218,6.84, ,0, ,324, ,1.9, ,36.3, ,18.5, ,27.2, ,85, ,32, ,53, ,16.7, ,2, ,172.7, ,24.1, 
244,Biggs,Sacramento Valley,08-07-23,219,6.43, ,0, ,316, ,2, ,35.9, ,16.4, ,26.7, ,89, ,35, ,56, ,17.2, ,1.4, ,124.2, ,24.1, 
244,Biggs,Sacramento Valley,08-08-23,220,6.1, ,0, ,322, ,1.7, ,30.6, ,16.4, ,23.2, ,80, ,41, ,59, ,14.6, ,2, ,169.9, ,24, 
244,Biggs,Sacramento Valley,08-09-23,221,5.72, ,0, ,313, ,1.7, ,31.4, ,14.2, ,22.7, ,89, ,39, ,62, ,15, ,1.4, ,120.2, ,23.5, 
244,Biggs,Sacramento Valley,08-10-23,222,5.87, ,0, ,315, ,1.8, ,32, ,13.8, ,23.4, ,95, ,32, ,61, ,15.4, ,1.4, ,118.5, ,23.3, 
244,Biggs,Sacramento Valley,08-11-23,223,4.94, ,0, ,269, ,1.8, ,31, ,14.7, ,22.6, ,93, ,42, ,64, ,15.5, ,1.5, ,130.6, ,23.2, 
244,Biggs,Sacramento Valley,08-12-23,224,5.91, ,0, ,302, ,1.8, ,34.4, ,15.1, ,25.1, ,95, ,31, ,58, ,16.2, ,1.2, ,107.7, ,23.2, 
244,Biggs,Sacramento Valley,8-13-2023,225,6.21,R,0, ,302, ,2, ,36, ,16.8, ,26.7, ,90, ,37, ,58, ,17.7, ,1.5, ,127, ,23.6, 
244,Biggs,Sacramento Valley,8-14-2023,226,2.47, ,0, ,140, ,2.3, ,35.3, ,19.1, ,25.5, ,90, ,45, ,71, ,19.8, ,1.1, ,92.7, ,23.8, 
244,Biggs,Sacramento Valley,8-15-2023,227,6.3, ,0, ,300, ,2.3, ,39.7, ,17.9, ,28.4, ,95, ,32, ,58, ,19.4, ,1.3, ,108.8, ,23.9, 
244,Biggs,Sacramento Valley,8-16-2023,228,6.01, ,0, ,284, ,2.2, ,42.8, ,18.8, ,29.8, ,87, ,30, ,53, ,19.3, ,1.2, ,106.5, ,24.4, 
244,Biggs,Sacramento Valley,8-17-2023,229,6.34, ,0, ,290, ,2.2, ,38.6, ,23,Y,30.2, ,72, ,33, ,52, ,19.3, ,1.7, ,148.3, ,25.1, 
244,Biggs,Sacramento Valley,8-18-2023,230,5.6, ,0, ,293, ,2, ,31.6, ,18.4, ,24.8, ,84, ,51, ,66, ,17.9, ,1.8, ,152.8, ,24.6, 
244,Biggs,Sacramento Valley,8-19-2023,231,5.71, ,0, ,290, ,2, ,33.8, ,16.5, ,25.5, ,94, ,39, ,61, ,17.4, ,1.5, ,128.2, ,24.1, 
244,Biggs,Sacramento Valley,8-20-2023,232,2.8, ,0, ,144, ,2, ,29.7, ,19.2, ,24.1, ,83, ,53, ,68, ,17.7, ,1.4, ,120.8, ,23.4, 
244,Biggs,Sacramento Valley,8-21-2023,233,2.21, ,3.3, ,131, ,2.1, ,29.4, ,17.6, ,22.9, ,92, ,54, ,77, ,18.6, ,1.9, ,164.2, ,23.2, 
244,Biggs,Sacramento Valley,8-22-2023,234,5, ,0, ,279, ,2, ,33.1, ,16.5, ,23.2, ,96, ,44, ,71, ,17.6, ,0.9, ,79.5, ,22.9, 
244,Biggs,Sacramento Valley,8-23-2023,235,5.44, ,0, ,287, ,2, ,35.5, ,15.9, ,24.2, ,92, ,35, ,66, ,17.4, ,1.2, ,104.5, ,23.1, 
244,Biggs,Sacramento Valley,8-24-2023,236,5.8, ,0, ,291, ,1.9, ,36.1, ,15.3, ,25.5, ,93, ,30, ,57, ,16.4, ,1.4, ,119.9, ,23.1, 
244,Biggs,Sacramento Valley,8-25-2023,237,5.33, ,0, ,294, ,1.8, ,32.2, ,16.2, ,23.1, ,88, ,35, ,64, ,15.9, ,1.6, ,139.1, ,23.2, 
244,Biggs,Sacramento Valley,8-26-2023,238,5.36, ,0, ,292, ,1.6, ,33.9, ,12.3, ,23.1, ,95, ,32, ,58, ,14.3, ,1.2, ,102.7, ,22.7, 
244,Biggs,Sacramento Valley,8-27-2023,239,5.34, ,0, ,298, ,1.6, ,35.2, ,11.9, ,22.6, ,94, ,30, ,58, ,14, ,1.1, ,91.2, ,22.3, 
244,Biggs,Sacramento Valley,8-28-2023,240,5.5,R,0, ,298,R,1.5, ,35.6, ,11.8, ,23.6, ,95, ,24, ,53, ,13.5, ,1.1, ,91, ,22.1, 
244,Biggs,Sacramento Valley,8-29-2023,241,5.36, ,0, ,290, ,1.5, ,33.3, ,13.3, ,22.8, ,83, ,30, ,56, ,13.4, ,1.5, ,126.2, ,22.1, 
244,Biggs,Sacramento Valley,8-30-2023,242,6.02, ,0, ,287, ,1.5, ,38.7, ,16.7, ,24.9, ,76, ,23, ,48, ,13, ,2.2,R,189.6,R,22, 
244,Biggs,Sacramento Valley,8-31-2023,243,5.06, ,0, ,249, ,1.6, ,33.3, ,12.8, ,23.3, ,86, ,34, ,55, ,13.8, ,1.7, ,150.2, ,21.8, 
244,Biggs,Sacramento Valley,09-01-23,244,2.95, ,0, ,163, ,1.6, ,24.2,Y,14.8, ,19.1, ,87, ,59, ,74, ,14.4, ,3.5,R,305.5,R,21.5, 
244,Biggs,Sacramento Valley,09-02-23,245,4.16, ,0, ,246, ,1.6, ,24.6,Y,13.4, ,18.9, ,92, ,51, ,72, ,13.8, ,1.7, ,147.6, ,21, 
244,Biggs,Sacramento Valley,09-03-23,246,3.62, ,0, ,205, ,1.7, ,26, ,16.2, ,20.3, ,92, ,48, ,70, ,14.7, ,1.4, ,121, ,21.2, 
244,Biggs,Sacramento Valley,09-04-23,247,4.78, ,0, ,270, ,1.6, ,32, ,11.8, ,21.2, ,96, ,36, ,64, ,14.1, ,1.2, ,101.9, ,21, 
244,Biggs,Sacramento Valley,09-05-23,248,4.82, ,0, ,271, ,1.7, ,33.4, ,13.8, ,22.4, ,89, ,37, ,61, ,14.6, ,1.2, ,106.5, ,21.1, 
244,Biggs,Sacramento Valley,09-06-23,249,4.95, ,0, ,269, ,1.6, ,32.2, ,12.8, ,22.1, ,92, ,35, ,59, ,13.7, ,1.4, ,118.1, ,21, 
244,Biggs,Sacramento Valley,09-07-23,250,4.77, ,0, ,267, ,1.6, ,32.3, ,12.5, ,21.9, ,93, ,35, ,60, ,13.8, ,1.3, ,116.2, ,21, 
244,Biggs,Sacramento Valley,09-08-23,251,4.83, ,0, ,271, ,1.5, ,33.7, ,11.9, ,22.2, ,89, ,35, ,58, ,13.4, ,1.2, ,107.5, ,20.8, 
244,Biggs,Sacramento Valley,09-09-23,252,4.81, ,0, ,269, ,1.5, ,32.5, ,10.6, ,22, ,94, ,31, ,56, ,12.8, ,1.1, ,95.6, ,21.8, 
244,Biggs,Sacramento Valley,09-10-23,253,4.78, ,0, ,272, ,1.4, ,37.3, ,10.7, ,21.9, ,92, ,23, ,55, ,12.3, ,1, ,89.1, ,21.7, 
244,Biggs,Sacramento Valley,09-11-23,254,4.72, ,0, ,267, ,1.4, ,34.7, ,10.8, ,22.1, ,96, ,26, ,55, ,12.5, ,1.1, ,94.9, ,20.7, 
244,Biggs,Sacramento Valley,09-12-23,255,4.49, ,0, ,258, ,1.6, ,32.6, ,11.4, ,21.7, ,93, ,35, ,61, ,14, ,1.1, ,97.9, ,21, 
244,Biggs,Sacramento Valley,9-13-2023,256,4.52, ,0, ,253, ,1.7, ,34.2, ,12.3, ,22.5, ,92, ,36, ,62, ,15, ,1.1, ,91, ,21.5, 
244,Biggs,Sacramento Valley,9-14-2023,257,4.61, ,0, ,254, ,1.9, ,32.7, ,14.2, ,23.3, ,93, ,47, ,66, ,16.5, ,1.3, ,108.4, ,21.5, 
244,Biggs,Sacramento Valley,9-15-2023,258,4.28, ,0, ,245, ,1.8, ,36.7, ,13.8, ,22.8, ,92, ,37, ,66, ,16.1, ,1, ,85.1, ,21.3, 
244,Biggs,Sacramento Valley,9-16-2023,259,4.11, ,0, ,235, ,1.9, ,30.8, ,15.2, ,22.3, ,93, ,48, ,69, ,16.4, ,1.3, ,112.8, ,21.2, 
244,Biggs,Sacramento Valley,9-17-2023,260,4.07, ,0, ,239, ,1.7, ,28.1, ,13.5, ,20.7, ,93, ,53, ,71, ,15.2, ,1.9, ,167.7, ,21.1, 
244,Biggs,Sacramento Valley,9-18-2023,261,3.94, ,0, ,234, ,1.6, ,27.7, ,13.3, ,20.4, ,91, ,50, ,69, ,14.4, ,1.6, ,141.1, ,20.8, 
244,Biggs,Sacramento Valley,9-19-2023,262,3.87, ,0, ,232, ,1.6, ,29.3, ,11.5, ,20.4, ,91, ,48, ,67, ,14.1, ,1.2, ,103.7, ,20.6, 
244,Biggs,Sacramento Valley,9-20-2023,263,3.95, ,0, ,228, ,1.7, ,28.9, ,12, ,20.7, ,94, ,50, ,69, ,14.8, ,1.4, ,119.3, ,20.5, 
244,Biggs,Sacramento Valley,9-21-2023,264,4.32, ,0, ,240, ,1.1, ,29.9, ,9.9, ,18.5, ,91, ,27, ,53, ,8.6, ,1.7, ,147.9, ,20, 
244,Biggs,Sacramento Valley,9-22-2023,265,3.74, ,0, ,230, ,1.3, ,28.2, ,8.7, ,17.3, ,93, ,38, ,65, ,10.7, ,1.1, ,90.8, ,19.3, 
244,Biggs,Sacramento Valley,9-23-2023,266,3.84, ,0, ,229, ,1.3, ,28.2, ,8.4, ,17.4, ,94, ,39, ,64, ,10.7, ,1.3, ,112.7, ,18.9, 
244,Biggs,Sacramento Valley,9-24-2023,267,3.69, ,0, ,214, ,1.3, ,28, ,8.7, ,17.4, ,93, ,39, ,64, ,10.6, ,1.7, ,142.6, ,18.7, 
244,Biggs,Sacramento Valley,9-25-2023,268,4, ,0.1, ,221, ,1.4, ,25.9, ,11.4, ,18, ,91, ,42, ,68, ,12, ,2.8, ,238.1, ,18.6, 
244,Biggs,Sacramento Valley,9-26-2023,269,3.72, ,0, ,230, ,1.5, ,28.2, ,11.4, ,18.8, ,92, ,40, ,69, ,13.1, ,1.5, ,126.1, ,19, 
244,Biggs,Sacramento Valley,9-27-2023,270,3.75, ,0, ,226, ,1.3, ,29.4, ,8.7, ,18.2, ,94, ,37, ,64, ,11.4, ,1.2, ,100.5, ,18.6, 
244,Biggs,Sacramento Valley,9-28-2023,271,3.95, ,0, ,227, ,1.2, ,29.5, ,8.3, ,17.8, ,94, ,27, ,58, ,9.5, ,1.3, ,116.3, ,18.3, 
244,Biggs,Sacramento Valley,9-29-2023,272,2.84, ,3.2, ,162, ,1.4, ,25.4, ,7.9, ,17.3, ,91, ,48, ,69, ,11.7, ,1.9, ,164.2, ,18, 
244,Biggs,Sacramento Valley,9-30-2023,273,1.53, ,3.4, ,125, ,1.6, ,20.5,Y,11.5, ,16, ,96, ,69, ,87, ,13.8, ,1.4, ,117.1, ,18.2, 
244,Biggs,Sacramento Valley,10-01-23,274,3.72, ,0, ,219, ,1.2, ,26.5, ,8, ,16.3, ,97, ,34, ,63, ,9.3, ,1.5, ,130.2, ,17.8, 
244,Biggs,Sacramento Valley,10-02-23,275,3.83, ,0, ,213, ,1.1, ,28, ,9.5, ,16.9, ,92, ,27, ,58, ,8.7, ,1.7, ,149.1, ,17.4, 
244,Biggs,Sacramento Valley,10-03-23,276,3.62, ,0, ,212, ,1.4, ,29.1, ,8.4, ,18.5, ,93, ,39, ,64, ,11.5, ,1.3, ,112.2, ,17.4, 
244,Biggs,Sacramento Valley,10-04-23,277,4.66, ,0, ,214, ,1.4, ,31.9, ,13.4, ,21.7, ,89, ,30, ,52, ,11.5, ,2.5, ,219.5, ,17.9, 
244,Biggs,Sacramento Valley,10-05-23,278,3.64, ,0, ,209, ,1.5, ,33.6, ,11.2, ,20.6, ,94, ,29, ,61, ,12.9, ,0.9, ,74.8, ,18.3, 
244,Biggs,Sacramento Valley,10-06-23,279,3.58, ,0, ,206, ,1.5, ,34.6, ,10.3, ,20.7, ,94, ,32, ,63, ,13.4, ,0.8, ,72.4, ,18.7, 
244,Biggs,Sacramento Valley,10-07-23,280,3.59, ,0, ,205, ,1.5, ,37.3, ,10.7, ,21.3, ,96, ,24, ,59, ,13.1, ,0.8, ,71, ,18.4, 
244,Biggs,Sacramento Valley,10-08-23,281,3.71, ,0, ,202, ,1.4, ,32.1, ,10.6, ,21.2, ,92, ,33, ,57, ,12.3, ,1.2, ,102.2, ,18.2, 
244,Biggs,Sacramento Valley,10-09-23,282,2.03, ,0, ,118, ,1.4, ,24.6, ,13.7, ,17.5, ,84, ,51, ,69, ,11.8, ,2.5, ,215.1, ,18, 
244,Biggs,Sacramento Valley,10-10-23,283,2.01, ,0.2, ,121, ,1.5, ,23.1, ,13.4, ,17.1, ,92, ,54, ,79, ,13.3, ,2.6, ,226.1, ,17.9, 
244,Biggs,Sacramento Valley,10-11-23,284,3.69, ,0, ,202, ,1, ,23.4, ,6.4, ,15.5, ,98, ,31, ,60, ,7.7, ,2.2, ,190.1, ,17.3, 
244,Biggs,Sacramento Valley,10-12-23,285,3.86, ,0, ,202, ,1, ,26.4, ,7.7, ,16.7, ,87, ,29, ,52, ,6.8, ,2.7, ,232.8, ,16.8, 
244,Biggs,Sacramento Valley,10-13-2023,286,1.88, ,0, ,123, ,1.1, ,24, ,6.4, ,15.2, ,93, ,42, ,66, ,8.9, ,1, ,87.5, ,16.3, 
244,Biggs,Sacramento Valley,10-14-2023,287,2.39, ,0, ,147, ,1.2, ,26.8, ,10.1, ,16.7, ,91, ,38, ,64, ,9.8, ,0.9, ,78.6, ,16.5, 
244,Biggs,Sacramento Valley,10-15-2023,288,3.03, ,0, ,183, ,1.3, ,29.6, ,9.7, ,18.5, ,91, ,36, ,60, ,10.5, ,1.1, ,94, ,16.5, 
244,Biggs,Sacramento Valley,10-16-2023,289,2.33, ,0, ,148, ,1.3, ,27.6, ,7.9, ,18.1, ,88, ,42, ,64, ,11.2, ,1.1, ,93.8, ,16.7, 
244,Biggs,Sacramento Valley,10-17-2023,290,3.25, ,0, ,186, ,1.4, ,29.8, ,9.5, ,18.5, ,94, ,37, ,66, ,12, ,1.4, ,119.6, ,16.7, 
244,Biggs,Sacramento Valley,10-18-2023,291,2.85, ,0, ,179, ,1.4, ,34.2, ,7.5, ,17.8, ,96, ,32, ,66, ,11.4, ,0.7, ,59.4, ,16.5, 
244,Biggs,Sacramento Valley,10-19-2023,292,2.94, ,0, ,180, ,1.3, ,32.9, ,8.3, ,18.4, ,97, ,30, ,63, ,11.3, ,0.8, ,66.5, ,16.4, 
244,Biggs,Sacramento Valley,10-20-2023,293,3.04, ,0, ,174, ,1.3, ,29.8, ,9, ,19.2, ,94, ,37, ,60, ,11.3, ,1.1, ,98, ,16.4, 
244,Biggs,Sacramento Valley,10-21-2023,294,2.45, ,0, ,152, ,1.3, ,26, ,10.8, ,17.7, ,87, ,40, ,65, ,11.1, ,1.5, ,128, ,16.5, 
244,Biggs,Sacramento Valley,10-22-2023,295,0.22, ,9, ,41, ,1.5, ,17.3, ,12, ,14.5, ,97, ,82, ,92, ,13.3, ,1.9, ,167.1, ,16.4, 
244,Biggs,Sacramento Valley,10-23-2023,296,2.64, ,0.1, ,169, ,1.4, ,27.3, ,9.4, ,17, ,98, ,44, ,73, ,12.1, ,1.5, ,130.4, ,16.3, 
244,Biggs,Sacramento Valley,10-24-2023,297,2.38, ,0, ,168, ,1.5, ,25.6, ,8.1, ,16.6, ,97, ,52, ,78, ,12.8, ,1.2, ,106.4, ,16.1, 
244,Biggs,Sacramento Valley,10-25-2023,298,0.18, ,2.6, ,31, ,1.3, ,14.9,Y,8.2, ,12.3, ,97, ,79, ,88, ,10.4, ,2, ,174.4, ,16, 
244,Biggs,Sacramento Valley,10-26-2023,299,2.6, ,0, ,176, ,0.8, ,19.7, ,3.4, ,10.7, ,95, ,32, ,63, ,4, ,1.9, ,166.4, ,14.9, 
244,Biggs,Sacramento Valley,10-27-2023,300,2.12, ,0, ,167, ,0.8, ,20.9, ,-0.1,Y,8.8,Y,98, ,33, ,70,Y,3.6,Y,0.8, ,69.4, ,13.6, 
